Año,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,Partido,Votos,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,votos_coalicion,Coalición
2015,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,MC,255,17519,NA,731,18250,32114,255,No
2015,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,NUAL,934,17519,NA,731,18250,32114,934,No
2015,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,MORENA,1899,17519,NA,731,18250,32114,1899,No
2015,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,PH,279,17519,NA,731,18250,32114,279,No
2015,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,ES,708,17519,NA,731,18250,32114,708,No
2015,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,PRI_PVEM,233,17519,NA,731,18250,32114,8289,Sí
2015,4,CAMPECHE,7,TENABO,PAN,6041,19824,NA,661,20485,32371,6041,No
2015,4,CAMPECHE,7,TENABO,PRI,7657,19824,NA,661,20485,32371,7657,No
2015,4,CAMPECHE,7,TENABO,PRD,520,19824,NA,661,20485,32371,520,No
2015,4,CAMPECHE,7,TENABO,PVEM,369,19824,NA,661,20485,32371,369,No
2015,4,CAMPECHE,7,TENABO,PT,194,19824,NA,661,20485,32371,194,No
2015,4,CAMPECHE,7,TENABO,MC,434,19824,NA,661,20485,32371,434,No
2015,4,CAMPECHE,7,TENABO,NUAL,1366,19824,NA,661,20485,32371,1366,No
2015,4,CAMPECHE,7,TENABO,MORENA,1645,19824,NA,661,20485,32371,1645,No
2015,4,CAMPECHE,7,TENABO,PH,259,19824,NA,661,20485,32371,259,No
2015,4,CAMPECHE,7,TENABO,ES,588,19824,NA,661,20485,32371,588,No
2015,4,CAMPECHE,7,TENABO,PRI_PVEM,751,19824,NA,661,20485,32371,8777,Sí
2015,4,CAMPECHE,8,CIUDAD DEL CARMEN,PAN,5816,13493,NA,443,13936,29740,5816,No
2015,4,CAMPECHE,8,CIUDAD DEL CARMEN,PRI,3112,13493,NA,443,13936,29740,3112,No
2015,4,CAMPECHE,8,CIUDAD DEL CARMEN,PRD,1525,13493,NA,443,13936,29740,1525,No
2015,4,CAMPECHE,8,CIUDAD DEL CARMEN,PVEM,144,13493,NA,443,13936,29740,144,No
2015,4,CAMPECHE,8,CIUDAD DEL CARMEN,PT,359,13493,NA,443,13936,29740,359,No
2015,4,CAMPECHE,8,CIUDAD DEL CARMEN,MC,136,13493,NA,443,13936,29740,136,No
2015,4,CAMPECHE,8,CIUDAD DEL CARMEN,NUAL,258,13493,NA,443,13936,29740,258,No
2015,4,CAMPECHE,8,CIUDAD DEL CARMEN,MORENA,1421,13493,NA,443,13936,29740,1421,No
2015,4,CAMPECHE,8,CIUDAD DEL CARMEN,PH,194,13493,NA,443,13936,29740,194,No
2015,4,CAMPECHE,8,CIUDAD DEL CARMEN,ES,229,13493,NA,443,13936,29740,229,No
2015,4,CAMPECHE,8,CIUDAD DEL CARMEN,PRI_PVEM,299,13493,NA,443,13936,29740,3555,Sí
2015,4,CAMPECHE,9,CIUDAD DEL CARMEN,PAN,5833,13978,NA,483,14461,29653,5833,No
2015,4,CAMPECHE,9,CIUDAD DEL CARMEN,PRI,4167,13978,NA,483,14461,29653,4167,No
2015,4,CAMPECHE,9,CIUDAD DEL CARMEN,PRD,852,13978,NA,483,14461,29653,852,No
2015,4,CAMPECHE,9,CIUDAD DEL CARMEN,PVEM,205,13978,NA,483,14461,29653,205,No
2015,4,CAMPECHE,9,CIUDAD DEL CARMEN,PT,187,13978,NA,483,14461,29653,187,No
2015,4,CAMPECHE,9,CIUDAD DEL CARMEN,MC,214,13978,NA,483,14461,29653,214,No
2015,4,CAMPECHE,9,CIUDAD DEL CARMEN,NUAL,274,13978,NA,483,14461,29653,274,No
2015,4,CAMPECHE,9,CIUDAD DEL CARMEN,MORENA,1673,13978,NA,483,14461,29653,1673,No
2015,4,CAMPECHE,9,CIUDAD DEL CARMEN,PH,186,13978,NA,483,14461,29653,186,No
2015,4,CAMPECHE,9,CIUDAD DEL CARMEN,ES,243,13978,NA,483,14461,29653,243,No
2015,4,CAMPECHE,9,CIUDAD DEL CARMEN,PRI_PVEM,144,13978,NA,483,14461,29653,4516,Sí
2015,4,CAMPECHE,10,CIUDAD DEL CARMEN,PAN,5506,11697,NA,338,12035,25850,5506,No
2015,4,CAMPECHE,10,CIUDAD DEL CARMEN,PRI,2953,11697,NA,338,12035,25850,2953,No
2015,4,CAMPECHE,10,CIUDAD DEL CARMEN,PRD,319,11697,NA,338,12035,25850,319,No
2015,4,CAMPECHE,10,CIUDAD DEL CARMEN,PVEM,159,11697,NA,338,12035,25850,159,No
2015,4,CAMPECHE,10,CIUDAD DEL CARMEN,PT,340,11697,NA,338,12035,25850,340,No
2015,4,CAMPECHE,10,CIUDAD DEL CARMEN,MC,170,11697,NA,338,12035,25850,170,No
2015,4,CAMPECHE,10,CIUDAD DEL CARMEN,NUAL,231,11697,NA,338,12035,25850,231,No
2015,4,CAMPECHE,10,CIUDAD DEL CARMEN,MORENA,1478,11697,NA,338,12035,25850,1478,No
2015,4,CAMPECHE,10,CIUDAD DEL CARMEN,PH,169,11697,NA,338,12035,25850,169,No
2015,4,CAMPECHE,10,CIUDAD DEL CARMEN,ES,243,11697,NA,338,12035,25850,243,No
2015,4,CAMPECHE,10,CIUDAD DEL CARMEN,PRI_PVEM,129,11697,NA,338,12035,25850,3241,Sí
2015,4,CAMPECHE,11,CIUDAD DEL CARMEN,PAN,3729,9744,NA,303,10047,24406,3729,No
2015,4,CAMPECHE,11,CIUDAD DEL CARMEN,PRI,3356,9744,NA,303,10047,24406,3356,No
2015,4,CAMPECHE,11,CIUDAD DEL CARMEN,PRD,318,9744,NA,303,10047,24406,318,No
2015,4,CAMPECHE,11,CIUDAD DEL CARMEN,PVEM,196,9744,NA,303,10047,24406,196,No
2015,4,CAMPECHE,11,CIUDAD DEL CARMEN,PT,124,9744,NA,303,10047,24406,124,No
2015,4,CAMPECHE,11,CIUDAD DEL CARMEN,MC,120,9744,NA,303,10047,24406,120,No
2015,4,CAMPECHE,11,CIUDAD DEL CARMEN,NUAL,239,9744,NA,303,10047,24406,239,No
2015,4,CAMPECHE,11,CIUDAD DEL CARMEN,MORENA,1070,9744,NA,303,10047,24406,1070,No
2015,4,CAMPECHE,11,CIUDAD DEL CARMEN,PH,135,9744,NA,303,10047,24406,135,No
2015,4,CAMPECHE,11,CIUDAD DEL CARMEN,ES,160,9744,NA,303,10047,24406,160,No
2015,4,CAMPECHE,11,CIUDAD DEL CARMEN,PRI_PVEM,192,9744,NA,303,10047,24406,3744,Sí
2015,4,CAMPECHE,11,CIUDAD DEL CARMEN,Candidatura Independiente,105,9744,NA,303,10047,24406,105,No
2015,4,CAMPECHE,12,SABANCUY,PAN,7794,17638,NA,498,18136,35294,7794,No
2015,4,CAMPECHE,12,SABANCUY,PRI,6042,17638,NA,498,18136,35294,6042,No
2015,4,CAMPECHE,12,SABANCUY,PRD,400,17638,NA,498,18136,35294,400,No
2015,4,CAMPECHE,12,SABANCUY,PVEM,237,17638,NA,498,18136,35294,237,No
2015,4,CAMPECHE,12,SABANCUY,PT,150,17638,NA,498,18136,35294,150,No
2015,4,CAMPECHE,12,SABANCUY,MC,179,17638,NA,498,18136,35294,179,No
2015,4,CAMPECHE,12,SABANCUY,NUAL,310,17638,NA,498,18136,35294,310,No
2015,4,CAMPECHE,12,SABANCUY,MORENA,1753,17638,NA,498,18136,35294,1753,No
2015,4,CAMPECHE,12,SABANCUY,PH,230,17638,NA,498,18136,35294,230,No
2015,4,CAMPECHE,12,SABANCUY,ES,220,17638,NA,498,18136,35294,220,No
2015,4,CAMPECHE,12,SABANCUY,PRI_PVEM,323,17638,NA,498,18136,35294,6602,Sí
2015,4,CAMPECHE,13,ESCÁRCEGA,PAN,5814,16823,NA,572,17395,29293,5814,No
2015,4,CAMPECHE,13,ESCÁRCEGA,PRI,5579,16823,NA,572,17395,29293,5579,No
2015,4,CAMPECHE,13,ESCÁRCEGA,PRD,921,16823,NA,572,17395,29293,921,No
2015,4,CAMPECHE,13,ESCÁRCEGA,PVEM,378,16823,NA,572,17395,29293,378,No
2015,4,CAMPECHE,13,ESCÁRCEGA,PT,254,16823,NA,572,17395,29293,254,No
2015,4,CAMPECHE,13,ESCÁRCEGA,MC,762,16823,NA,572,17395,29293,762,No
2015,4,CAMPECHE,13,ESCÁRCEGA,NUAL,439,16823,NA,572,17395,29293,439,No
2015,4,CAMPECHE,13,ESCÁRCEGA,MORENA,1843,16823,NA,572,17395,29293,1843,No
2015,4,CAMPECHE,13,ESCÁRCEGA,PH,175,16823,NA,572,17395,29293,175,No
2015,4,CAMPECHE,13,ESCÁRCEGA,ES,111,16823,NA,572,17395,29293,111,No
2015,4,CAMPECHE,13,ESCÁRCEGA,PRI_PVEM,547,16823,NA,572,17395,29293,6504,Sí
2015,4,CAMPECHE,14,CANDELARIA,PAN,11674,18848,NA,457,19305,28778,11674,No
2015,4,CAMPECHE,14,CANDELARIA,PRI,5898,18848,NA,457,19305,28778,5898,No
2015,4,CAMPECHE,14,CANDELARIA,PRD,131,18848,NA,457,19305,28778,131,No
2015,4,CAMPECHE,14,CANDELARIA,PVEM,70,18848,NA,457,19305,28778,70,No
2015,4,CAMPECHE,14,CANDELARIA,PT,134,18848,NA,457,19305,28778,134,No
2015,4,CAMPECHE,14,CANDELARIA,MC,234,18848,NA,457,19305,28778,234,No
2015,4,CAMPECHE,14,CANDELARIA,NUAL,126,18848,NA,457,19305,28778,126,No
2015,4,CAMPECHE,14,CANDELARIA,MORENA,273,18848,NA,457,19305,28778,273,No
2015,4,CAMPECHE,14,CANDELARIA,PH,33,18848,NA,457,19305,28778,33,No
2015,4,CAMPECHE,14,CANDELARIA,ES,76,18848,NA,457,19305,28778,76,No
2015,4,CAMPECHE,14,CANDELARIA,PRI_PVEM,199,18848,NA,457,19305,28778,6167,Sí
2015,4,CAMPECHE,15,CHAMPOTÓN,PAN,3971,18042,NA,717,18759,29162,3971,No
2015,4,CAMPECHE,15,CHAMPOTÓN,PRI,9438,18042,NA,717,18759,29162,9438,No
2015,4,CAMPECHE,15,CHAMPOTÓN,PRD,767,18042,NA,717,18759,29162,767,No
2015,4,CAMPECHE,15,CHAMPOTÓN,PVEM,327,18042,NA,717,18759,29162,327,No
2015,4,CAMPECHE,15,CHAMPOTÓN,PT,440,18042,NA,717,18759,29162,440,No
2015,4,CAMPECHE,15,CHAMPOTÓN,MC,290,18042,NA,717,18759,29162,290,No
2015,4,CAMPECHE,15,CHAMPOTÓN,NUAL,391,18042,NA,717,18759,29162,391,No
2015,4,CAMPECHE,15,CHAMPOTÓN,MORENA,1713,18042,NA,717,18759,29162,1713,No
2015,4,CAMPECHE,15,CHAMPOTÓN,PH,169,18042,NA,717,18759,29162,169,No
2015,4,CAMPECHE,15,CHAMPOTÓN,ES,103,18042,NA,717,18759,29162,103,No
2015,4,CAMPECHE,15,CHAMPOTÓN,PRI_PVEM,433,18042,NA,717,18759,29162,10198,Sí
2015,4,CAMPECHE,16,SEYBAPLAYA,PAN,4384,20062,NA,871,20933,31175,4384,No
2015,4,CAMPECHE,16,SEYBAPLAYA,PRI,8396,20062,NA,871,20933,31175,8396,No
2015,4,CAMPECHE,16,SEYBAPLAYA,PRD,1419,20062,NA,871,20933,31175,1419,No
2015,4,CAMPECHE,16,SEYBAPLAYA,PVEM,264,20062,NA,871,20933,31175,264,No
2015,4,CAMPECHE,16,SEYBAPLAYA,PT,573,20062,NA,871,20933,31175,573,No
2015,4,CAMPECHE,16,SEYBAPLAYA,MC,414,20062,NA,871,20933,31175,414,No
2015,4,CAMPECHE,16,SEYBAPLAYA,NUAL,1504,20062,NA,871,20933,31175,1504,No
2015,4,CAMPECHE,16,SEYBAPLAYA,MORENA,2488,20062,NA,871,20933,31175,2488,No
2015,4,CAMPECHE,16,SEYBAPLAYA,PH,91,20062,NA,871,20933,31175,91,No
2015,4,CAMPECHE,16,SEYBAPLAYA,ES,175,20062,NA,871,20933,31175,175,No
2015,4,CAMPECHE,16,SEYBAPLAYA,PRI_PVEM,354,20062,NA,871,20933,31175,9014,Sí
2015,4,CAMPECHE,17,CALKINÍ,PAN,1481,20999,NA,532,21531,28697,1481,No
2015,4,CAMPECHE,17,CALKINÍ,PRI,6288,20999,NA,532,21531,28697,6288,No
2015,4,CAMPECHE,17,CALKINÍ,PRD,251,20999,NA,532,21531,28697,251,No
2015,4,CAMPECHE,17,CALKINÍ,PVEM,262,20999,NA,532,21531,28697,262,No
2015,4,CAMPECHE,17,CALKINÍ,PT,195,20999,NA,532,21531,28697,195,No
2015,4,CAMPECHE,17,CALKINÍ,MC,573,20999,NA,532,21531,28697,573,No
2015,4,CAMPECHE,17,CALKINÍ,NUAL,3479,20999,NA,532,21531,28697,3479,No
2015,4,CAMPECHE,17,CALKINÍ,MORENA,7656,20999,NA,532,21531,28697,7656,No
2015,4,CAMPECHE,17,CALKINÍ,PH,168,20999,NA,532,21531,28697,168,No
2015,4,CAMPECHE,17,CALKINÍ,ES,388,20999,NA,532,21531,28697,388,No
2015,4,CAMPECHE,17,CALKINÍ,PRI_PVEM,258,20999,NA,532,21531,28697,6808,Sí
2015,4,CAMPECHE,18,HOPELCHÉN,PAN,6805,18164,NA,455,18619,25054,6805,No
2015,4,CAMPECHE,18,HOPELCHÉN,PRI,8148,18164,NA,455,18619,25054,8148,No
2015,4,CAMPECHE,18,HOPELCHÉN,PRD,144,18164,NA,455,18619,25054,144,No
2015,4,CAMPECHE,18,HOPELCHÉN,PVEM,68,18164,NA,455,18619,25054,68,No
2015,4,CAMPECHE,18,HOPELCHÉN,PT,276,18164,NA,455,18619,25054,276,No
2015,4,CAMPECHE,18,HOPELCHÉN,MC,173,18164,NA,455,18619,25054,173,No
2015,4,CAMPECHE,18,HOPELCHÉN,NUAL,1347,18164,NA,455,18619,25054,1347,No
2015,4,CAMPECHE,18,HOPELCHÉN,MORENA,601,18164,NA,455,18619,25054,601,No
2015,4,CAMPECHE,18,HOPELCHÉN,PH,63,18164,NA,455,18619,25054,63,No
2015,4,CAMPECHE,18,HOPELCHÉN,ES,29,18164,NA,455,18619,25054,29,No
2015,4,CAMPECHE,18,HOPELCHÉN,PRI_PVEM,510,18164,NA,455,18619,25054,8726,Sí
2015,4,CAMPECHE,19,HECELCHAKÁN,PAN,6380,23993,NA,799,24792,30297,6380,No
2015,4,CAMPECHE,19,HECELCHAKÁN,PRI,6873,23993,NA,799,24792,30297,6873,No
2015,4,CAMPECHE,19,HECELCHAKÁN,PRD,299,23993,NA,799,24792,30297,299,No
2015,4,CAMPECHE,19,HECELCHAKÁN,PVEM,736,23993,NA,799,24792,30297,736,No
2015,4,CAMPECHE,19,HECELCHAKÁN,PT,91,23993,NA,799,24792,30297,91,No
2015,4,CAMPECHE,19,HECELCHAKÁN,MC,178,23993,NA,799,24792,30297,178,No
2015,4,CAMPECHE,19,HECELCHAKÁN,NUAL,2008,23993,NA,799,24792,30297,2008,No
2015,4,CAMPECHE,19,HECELCHAKÁN,MORENA,2858,23993,NA,799,24792,30297,2858,No
2015,4,CAMPECHE,19,HECELCHAKÁN,PH,172,23993,NA,799,24792,30297,172,No
2015,4,CAMPECHE,19,HECELCHAKÁN,ES,3998,23993,NA,799,24792,30297,3998,No
2015,4,CAMPECHE,19,HECELCHAKÁN,PRI_PVEM,400,23993,NA,799,24792,30297,8009,Sí
2015,4,CAMPECHE,20,PALIZADA,PAN,9102,20180,NA,657,20837,29574,9102,No
2015,4,CAMPECHE,20,PALIZADA,PRI,7246,20180,NA,657,20837,29574,7246,No
2015,4,CAMPECHE,20,PALIZADA,PRD,261,20180,NA,657,20837,29574,261,No
2015,4,CAMPECHE,20,PALIZADA,PVEM,615,20180,NA,657,20837,29574,615,No
2015,4,CAMPECHE,20,PALIZADA,PT,82,20180,NA,657,20837,29574,82,No
2015,4,CAMPECHE,20,PALIZADA,MC,107,20180,NA,657,20837,29574,107,No
2015,4,CAMPECHE,20,PALIZADA,NUAL,299,20180,NA,657,20837,29574,299,No
2015,4,CAMPECHE,20,PALIZADA,MORENA,1690,20180,NA,657,20837,29574,1690,No
2015,4,CAMPECHE,20,PALIZADA,PH,62,20180,NA,657,20837,29574,62,No
2015,4,CAMPECHE,20,PALIZADA,ES,45,20180,NA,657,20837,29574,45,No
2015,4,CAMPECHE,20,PALIZADA,PRI_PVEM,671,20180,NA,657,20837,29574,8532,Sí
2015,4,CAMPECHE,21,XPUJIL,PAN,6797,16921,NA,586,17507,25202,6797,No
2015,4,CAMPECHE,21,XPUJIL,PRI,7215,16921,NA,586,17507,25202,7215,No
2015,4,CAMPECHE,21,XPUJIL,PRD,778,16921,NA,586,17507,25202,778,No
2015,4,CAMPECHE,21,XPUJIL,PVEM,144,16921,NA,586,17507,25202,144,No
2015,4,CAMPECHE,21,XPUJIL,PT,187,16921,NA,586,17507,25202,187,No
2015,4,CAMPECHE,21,XPUJIL,MC,238,16921,NA,586,17507,25202,238,No
2015,4,CAMPECHE,21,XPUJIL,NUAL,507,16921,NA,586,17507,25202,507,No
2015,4,CAMPECHE,21,XPUJIL,MORENA,498,16921,NA,586,17507,25202,498,No
2015,4,CAMPECHE,21,XPUJIL,PH,40,16921,NA,586,17507,25202,40,No
2015,4,CAMPECHE,21,XPUJIL,ES,48,16921,NA,586,17507,25202,48,No
2015,4,CAMPECHE,21,XPUJIL,PRI_PVEM,469,16921,NA,586,17507,25202,7828,Sí
2015,6,COLIMA,1,NO ESTABLECIDO ACUERDO 24/2014,PAN,6468,17656,9,617,18282,30126,6468,No
2015,6,COLIMA,1,NO ESTABLECIDO ACUERDO 24/2014,PRI,5131,17656,9,617,18282,30126,5131,No
2015,6,COLIMA,1,NO ESTABLECIDO ACUERDO 24/2014,PRD,384,17656,9,617,18282,30126,384,No
2015,6,COLIMA,1,NO ESTABLECIDO ACUERDO 24/2014,PVEM,1249,17656,9,617,18282,30126,1249,No
2015,6,COLIMA,1,NO ESTABLECIDO ACUERDO 24/2014,PT,475,17656,9,617,18282,30126,475,No
2015,6,COLIMA,1,NO ESTABLECIDO ACUERDO 24/2014,MC,2199,17656,9,617,18282,30126,2199,No
2015,6,COLIMA,1,NO ESTABLECIDO ACUERDO 24/2014,NUAL,811,17656,9,617,18282,30126,811,No
2015,6,COLIMA,1,NO ESTABLECIDO ACUERDO 24/2014,MORENA,543,17656,9,617,18282,30126,543,No
2015,6,COLIMA,1,NO ESTABLECIDO ACUERDO 24/2014,PH,232,17656,9,617,18282,30126,232,No
2015,6,COLIMA,1,NO ESTABLECIDO ACUERDO 24/2014,ES,164,17656,9,617,18282,30126,164,No
2015,6,COLIMA,1,NO ESTABLECIDO ACUERDO 24/2014,PRI_PVEM_NUAL,0,17656,9,617,18282,30126,7191,Sí
2015,6,COLIMA,2,NO ESTABLECIDO ACUERDO 24/2014,PAN,9878,24755,17,1149,25921,39721,9878,No
2015,6,COLIMA,2,NO ESTABLECIDO ACUERDO 24/2014,PRI,0,24755,17,1149,25921,39721,0,No
2015,6,COLIMA,2,NO ESTABLECIDO ACUERDO 24/2014,PRD,691,24755,17,1149,25921,39721,691,No
2015,6,COLIMA,2,NO ESTABLECIDO ACUERDO 24/2014,PVEM,2189,24755,17,1149,25921,39721,2189,No
2015,6,COLIMA,2,NO ESTABLECIDO ACUERDO 24/2014,PT,684,24755,17,1149,25921,39721,684,No
2015,6,COLIMA,2,NO ESTABLECIDO ACUERDO 24/2014,MC,1859,24755,17,1149,25921,39721,1859,No
2015,6,COLIMA,2,NO ESTABLECIDO ACUERDO 24/2014,NUAL,8012,24755,17,1149,25921,39721,8012,No
2015,6,COLIMA,2,NO ESTABLECIDO ACUERDO 24/2014,MORENA,699,24755,17,1149,25921,39721,699,No
2015,6,COLIMA,2,NO ESTABLECIDO ACUERDO 24/2014,PH,401,24755,17,1149,25921,39721,401,No
2015,6,COLIMA,2,NO ESTABLECIDO ACUERDO 24/2014,ES,342,24755,17,1149,25921,39721,342,No
2015,6,COLIMA,2,NO ESTABLECIDO ACUERDO 24/2014,PRI_PVEM_NUAL,0,24755,17,1149,25921,39721,10201,Sí
2015,6,COLIMA,3,NO ESTABLECIDO ACUERDO 24/2014,PAN,6797,19042,7,849,19898,33022,6797,No
2015,6,COLIMA,3,NO ESTABLECIDO ACUERDO 24/2014,PRI,6286,19042,7,849,19898,33022,6286,No
2015,6,COLIMA,3,NO ESTABLECIDO ACUERDO 24/2014,PRD,439,19042,7,849,19898,33022,439,No
2015,6,COLIMA,3,NO ESTABLECIDO ACUERDO 24/2014,PVEM,2916,19042,7,849,19898,33022,2916,No
2015,6,COLIMA,3,NO ESTABLECIDO ACUERDO 24/2014,PT,473,19042,7,849,19898,33022,473,No
2015,6,COLIMA,3,NO ESTABLECIDO ACUERDO 24/2014,MC,933,19042,7,849,19898,33022,933,No
2015,6,COLIMA,3,NO ESTABLECIDO ACUERDO 24/2014,NUAL,610,19042,7,849,19898,33022,610,No
2015,6,COLIMA,3,NO ESTABLECIDO ACUERDO 24/2014,MORENA,313,19042,7,849,19898,33022,313,No
2015,6,COLIMA,3,NO ESTABLECIDO ACUERDO 24/2014,PH,275,19042,7,849,19898,33022,275,No
2015,6,COLIMA,3,NO ESTABLECIDO ACUERDO 24/2014,ES,0,19042,7,849,19898,33022,0,No
2015,6,COLIMA,3,NO ESTABLECIDO ACUERDO 24/2014,PRI_PVEM_NUAL,0,19042,7,849,19898,33022,9812,Sí
2015,6,COLIMA,4,NO ESTABLECIDO ACUERDO 24/2014,PAN,8013,20012,7,599,20618,32132,8013,No
2015,6,COLIMA,4,NO ESTABLECIDO ACUERDO 24/2014,PRI,8148,20012,7,599,20618,32132,8148,No
2015,6,COLIMA,4,NO ESTABLECIDO ACUERDO 24/2014,PRD,465,20012,7,599,20618,32132,465,No
2015,6,COLIMA,4,NO ESTABLECIDO ACUERDO 24/2014,PVEM,495,20012,7,599,20618,32132,495,No
2015,6,COLIMA,4,NO ESTABLECIDO ACUERDO 24/2014,PT,619,20012,7,599,20618,32132,619,No
2015,6,COLIMA,4,NO ESTABLECIDO ACUERDO 24/2014,MC,856,20012,7,599,20618,32132,856,No
2015,6,COLIMA,4,NO ESTABLECIDO ACUERDO 24/2014,NUAL,598,20012,7,599,20618,32132,598,No
2015,6,COLIMA,4,NO ESTABLECIDO ACUERDO 24/2014,MORENA,386,20012,7,599,20618,32132,386,No
2015,6,COLIMA,4,NO ESTABLECIDO ACUERDO 24/2014,PH,197,20012,7,599,20618,32132,197,No
2015,6,COLIMA,4,NO ESTABLECIDO ACUERDO 24/2014,ES,235,20012,7,599,20618,32132,235,No
2015,6,COLIMA,4,NO ESTABLECIDO ACUERDO 24/2014,PRI_PVEM_NUAL,0,20012,7,599,20618,32132,9241,Sí
2015,6,COLIMA,5,NO ESTABLECIDO ACUERDO 24/2014,PAN,8313,21518,12,595,22125,35297,8313,No
2015,6,COLIMA,5,NO ESTABLECIDO ACUERDO 24/2014,PRI,8432,21518,12,595,22125,35297,8432,No
2015,6,COLIMA,5,NO ESTABLECIDO ACUERDO 24/2014,PRD,446,21518,12,595,22125,35297,446,No
2015,6,COLIMA,5,NO ESTABLECIDO ACUERDO 24/2014,PVEM,566,21518,12,595,22125,35297,566,No
2015,6,COLIMA,5,NO ESTABLECIDO ACUERDO 24/2014,PT,841,21518,12,595,22125,35297,841,No
2015,6,COLIMA,5,NO ESTABLECIDO ACUERDO 24/2014,MC,1458,21518,12,595,22125,35297,1458,No
2015,6,COLIMA,5,NO ESTABLECIDO ACUERDO 24/2014,NUAL,440,21518,12,595,22125,35297,440,No
2015,6,COLIMA,5,NO ESTABLECIDO ACUERDO 24/2014,MORENA,390,21518,12,595,22125,35297,390,No
2015,6,COLIMA,5,NO ESTABLECIDO ACUERDO 24/2014,PH,248,21518,12,595,22125,35297,248,No
2015,6,COLIMA,5,NO ESTABLECIDO ACUERDO 24/2014,ES,209,21518,12,595,22125,35297,209,No
2015,6,COLIMA,5,NO ESTABLECIDO ACUERDO 24/2014,PRI_PVEM_NUAL,175,21518,12,595,22125,35297,9613,Sí
2015,6,COLIMA,6,NO ESTABLECIDO ACUERDO 24/2014,PAN,7189,19549,7,558,20114,30953,7189,No
2015,6,COLIMA,6,NO ESTABLECIDO ACUERDO 24/2014,PRI,7983,19549,7,558,20114,30953,7983,No
2015,6,COLIMA,6,NO ESTABLECIDO ACUERDO 24/2014,PRD,1392,19549,7,558,20114,30953,1392,No
2015,6,COLIMA,6,NO ESTABLECIDO ACUERDO 24/2014,PVEM,269,19549,7,558,20114,30953,269,No
2015,6,COLIMA,6,NO ESTABLECIDO ACUERDO 24/2014,PT,493,19549,7,558,20114,30953,493,No
2015,6,COLIMA,6,NO ESTABLECIDO ACUERDO 24/2014,MC,895,19549,7,558,20114,30953,895,No
2015,6,COLIMA,6,NO ESTABLECIDO ACUERDO 24/2014,NUAL,418,19549,7,558,20114,30953,418,No
2015,6,COLIMA,6,NO ESTABLECIDO ACUERDO 24/2014,MORENA,446,19549,7,558,20114,30953,446,No
2015,6,COLIMA,6,NO ESTABLECIDO ACUERDO 24/2014,PH,309,19549,7,558,20114,30953,309,No
2015,6,COLIMA,6,NO ESTABLECIDO ACUERDO 24/2014,ES,0,19549,7,558,20114,30953,0,No
2015,6,COLIMA,6,NO ESTABLECIDO ACUERDO 24/2014,PRI_PVEM_NUAL,155,19549,7,558,20114,30953,8825,Sí
2015,6,COLIMA,7,NO ESTABLECIDO ACUERDO 24/2014,PAN,7631,18986,15,593,19594,33223,7631,No
2015,6,COLIMA,7,NO ESTABLECIDO ACUERDO 24/2014,PRI,4962,18986,15,593,19594,33223,4962,No
2015,6,COLIMA,7,NO ESTABLECIDO ACUERDO 24/2014,PRD,705,18986,15,593,19594,33223,705,No
2015,6,COLIMA,7,NO ESTABLECIDO ACUERDO 24/2014,PVEM,372,18986,15,593,19594,33223,372,No
2015,6,COLIMA,7,NO ESTABLECIDO ACUERDO 24/2014,PT,1645,18986,15,593,19594,33223,1645,No
2015,6,COLIMA,7,NO ESTABLECIDO ACUERDO 24/2014,MC,1538,18986,15,593,19594,33223,1538,No
2015,6,COLIMA,7,NO ESTABLECIDO ACUERDO 24/2014,NUAL,679,18986,15,593,19594,33223,679,No
2015,6,COLIMA,7,NO ESTABLECIDO ACUERDO 24/2014,MORENA,584,18986,15,593,19594,33223,584,No
2015,6,COLIMA,7,NO ESTABLECIDO ACUERDO 24/2014,PH,443,18986,15,593,19594,33223,443,No
2015,6,COLIMA,7,NO ESTABLECIDO ACUERDO 24/2014,ES,217,18986,15,593,19594,33223,217,No
2015,6,COLIMA,7,NO ESTABLECIDO ACUERDO 24/2014,PRI_PVEM_NUAL,210,18986,15,593,19594,33223,6223,Sí
2015,6,COLIMA,8,NO ESTABLECIDO ACUERDO 24/2014,PAN,6482,17996,15,401,18412,30951,6482,No
2015,6,COLIMA,8,NO ESTABLECIDO ACUERDO 24/2014,PRI,6154,17996,15,401,18412,30951,6154,No
2015,6,COLIMA,8,NO ESTABLECIDO ACUERDO 24/2014,PRD,429,17996,15,401,18412,30951,429,No
2015,6,COLIMA,8,NO ESTABLECIDO ACUERDO 24/2014,PVEM,367,17996,15,401,18412,30951,367,No
2015,6,COLIMA,8,NO ESTABLECIDO ACUERDO 24/2014,PT,413,17996,15,401,18412,30951,413,No
2015,6,COLIMA,8,NO ESTABLECIDO ACUERDO 24/2014,MC,2327,17996,15,401,18412,30951,2327,No
